author,text,likes,published_at
@jodohjjno4540,I Love NCT🙂😭✨,4,2021-07-14T04:14:41Z
@Markleee99__,So funny wkwkw,2,2021-07-14T02:25:17Z
@angelapineda5823,"Mark 🤝 Johnny
Crushing watermelons by hand😌",2,2021-07-13T16:57:37Z
@benn3477,8:33 LMAO I DIDNT EXPECT JUNGWOO TO SAY BAD ASS SHIT LIKE THAT LMAO,2,2021-07-13T14:34:13Z
@maria6083,"madres latinas al ver a alguien sobre la mesa: ""buena razón para sacar la chancla, amigo""",0,2021-07-13T14:32:04Z
@jojoon_thebeat,Not the Badass to Baedesi~,0,2021-07-13T13:45:28Z
@settie6098,I want Johnny's playlist.😍,0,2021-07-13T12:08:58Z
@nanajsuh,i just love johnny so much omg i swear to God this guy. and when i found his phone is the same as me and also same music taste it's just ✨✨✨✨😍 he listened to OOHYO i wanna cryyy,0,2021-07-13T11:08:15Z
@doggachidie,04:14 않이 김젱우… 먹어 많이 먹어… 팍팍 먹어…,0,2021-07-13T11:00:22Z
@jamjam022390,Johnny is such a man's man. Sheesh.,0,2021-07-13T05:24:22Z
@hyhhouse,"Need to hear Johnny signing ""fucking lonely"" on a daily basis. Blessings for leaving that in 🙌🏻",1,2021-07-13T05:17:50Z
@carlarv928,"JUST CAME HERE TO SAY I LOVE THIS COMBO, THNX NCT 127 <3",0,2021-07-13T05:17:09Z
@shafiyahlee2938,this so random 😂,0,2021-07-13T05:03:48Z
@mutyawildannareswari2532,"Jungwoo is maknae here :> 
he doing welll kkkkk",1,2021-07-13T04:24:13Z
@kelshi33,7:12 yeah no...lets not do that jungwoo,0,2021-07-13T02:23:35Z
@chalozano5944,i need more contents like this,4,2021-07-12T18:34:30Z
@sofiaperr,16:14 ......,2,2021-07-12T18:07:22Z
@Better-ri3xj,4:30,1,2021-07-12T17:55:07Z
@baru0chan,YUTA IS CONFIRMED ALPHA,4,2021-07-12T17:16:19Z
@jieun121856,"6:39 내가 그 이름까진 다 모르는데 순간 그 매드몬스터 같아,,, 유타,,, 비현실적 외모야,,, 뭐야,,,",5,2021-07-12T17:08:22Z
@zkdlinztyy6444,No wonder they didn't know much korean songs 127 didn't listen to it much 😂👏🏻 taste i should say,0,2021-07-12T16:55:18Z
@Jeyli.H,Johnny sings so well!,2,2021-07-12T16:45:45Z
@sheryl5551,"nct dream ; peaches by justin bieber
nct 127; somebody by justin bieber 

okay nct are believers lol",1,2021-07-12T13:49:32Z
@firdaamanda5844,"Terimakasih sudah memutar lagu"" yg membuat perasaan terasa terobati",0,2021-07-12T12:57:57Z
@민민-g6v,17:42 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 그냥 뭔가 이 부분 너무 좋아,1,2021-07-12T12:36:04Z
@민민-g6v,너무 예쁘다 그냥 다...,0,2021-07-12T12:34:39Z
@wiinwincute2980,"Yuta's Visual is so captivating, i would not flinch at all if i were given a chance to look at him for a lifetime!",17,2021-07-12T12:20:22Z
@wiinwincute2980,"Johnny: *punching the watermelon*

Mark: sobbing in corner of the room",0,2021-07-12T11:30:43Z
@yuniisworo,Johnny selera lagu kita samaaa ayo menjadi bestie,0,2021-07-12T11:06:39Z
@ainmanoban,the way jungwoo calls yuta 🥺 omo my hearttt,3,2021-07-12T08:48:18Z
@yougotnojams8237,Johnny: when you beat the no swearing allegations,0,2021-07-12T08:39:27Z
@hanakim3942,Berasa ikut liburan~~,0,2021-07-12T08:12:37Z
@putrianggraini5998,Suka banget liat kebersamaan mereka ❤️❤️😍,0,2021-07-12T08:05:05Z
@jc64333,Johnny's voice though..... <3,0,2021-07-12T07:53:35Z
@autumn9347,sm은 저스틴 비버 위한 버블 앱을 제공하고 무슨 일이 일어나는지 봐야 합니다 ㅋㅋ,0,2021-07-12T07:36:05Z
@wonyoung1004,The way yuta look at jungwoo at 13:01 is just sweet.. He will look someone he love that way in the future too <3,44,2021-07-12T07:28:02Z
@Subinie,"No one
Yuta: who wants to be punched by Johnny?",2,2021-07-12T06:27:09Z
@theresamarbela9975,"johnny: *singing somebody
johnny: ""everybody needs somebody""

youtube search engine when i type everybody: everybody needs somebody",2,2021-07-12T05:59:19Z
@lil.mit3408,i want to live in yuta's laugh at 11:02,6,2021-07-12T05:58:54Z
@トト太,"4人が仲良しで可愛い！！
わちゃわちゃしてる姿を見てるだけで癒されます。",4,2021-07-12T04:38:46Z
@cicinnamorolll,Mark must cried watching this 💚💚💚😂😂,0,2021-07-12T04:02:31Z
@Mary-ek1tj,im loving the amount of taeil content we're getting lately,1,2021-07-12T04:02:03Z
@Spicy_Burger912,i need to hear johnny singing more,0,2021-07-12T03:21:03Z
@Spicy_Burger912,13:03 they are proud of jungwoo hsjwshawwhwh,1,2021-07-12T03:16:33Z
@Spicy_Burger912,11:01 yuta is so cute,4,2021-07-12T03:13:20Z
@Spicy_Burger912,jungwoo and chenle would the best in imitating the members lmao,0,2021-07-12T03:09:32Z
@Spicy_Burger912,jungwoo a cutie,2,2021-07-12T03:07:45Z
@Spicy_Burger912,they all look so beautiful,1,2021-07-12T03:07:30Z
@ubinyabubuu,"Abang Taeil kalo senyum aku melting banget T_T
Uwu kalo lagi bertingkah aku ketawa banget T_T
Abang Yuta kece banget, kalo lagi ngeliatin adeknya bertingkah tulus banget tatapannya T_T
Abang Johnny dimana ada dia suasananya selalu menyenangkan T_T
Intinya aku suka banget mereka.....",1,2021-07-12T03:00:06Z
@ruth.angeline,Find someone na marunong magsibak ng kahoy. Find someone like Johnny Suh :((,0,2021-07-12T01:59:24Z
@user-oi4yy8zk9g,쟈니도 우효 노래 듣구나 ㅠㅠㅠㅠㅠㅠㅠㅠㅠ teddy bear rises도 엄청 좋아 ㅠㅠㅠㅠ,0,2021-07-12T01:53:11Z
@fadhilass8700,All member nct is bliberss💜,1,2021-07-12T01:17:52Z
@wasfullsunday,Why taeil so cute,1,2021-07-12T00:42:30Z
@dje3597,neos and their love for jb music,1,2021-07-12T00:36:14Z
@moniecamp9895,Watched other videos with the cooking 😁  ❤️😍 ❤️,1,2021-07-11T23:57:24Z
@moniecamp9895,Looks yummy! Thanks ❤️😍❤️,1,2021-07-11T23:55:02Z
@rocacore,Also Johnny singing voice shall and will be very much appreciated thank you,0,2021-07-11T23:34:28Z
@rocacore,"This ep was literally so wholesome, i genuinely love this kind of things and we get to see this side of them, thank you team and neos 💗",1,2021-07-11T23:34:02Z
@aidafetic1068,But can we just appreciate the amazing vocals Johnny has? SM GIVE HIM MORE LINES,1,2021-07-11T23:09:26Z
@sepideh6728,Taeil's smile is everything & his content always seems to flow very easily,20,2021-07-11T22:26:46Z
@tsukki8882,"que bonito es yuta, que bonita su mirada cuando queda viendo algún miembro, que bonita es su personalidad, que bonita sonrisa y risa tiene.
caí muy fuerte por el",0,2021-07-11T22:23:11Z
@kunerangmo8428,"Johnny's that super punch!!😶 
Meanwhile Jungwoo: Eat that, eat that. 🥺",0,2021-07-11T20:55:44Z
@햄찌-p7t,12:21 에어컨 광고 찍어줘...,1,2021-07-11T19:01:07Z
@yanyungradhe7032,"Didn't hang out with my friends for almost 8months now, I need this, why didn't you guys call me T_T
P.S- I highkey love Johnny's playlist, we got the same taste Johnny🌻🌻🌻",1,2021-07-11T18:46:24Z
@lanusenjamir1609,"Johnny's playlist includes ""Here comes the Sun"" and I APPROVE",0,2021-07-11T18:23:32Z
@catherinekurniawan5089,HAHAHA jungwoo echoing only YOU in never not is my fav🥲,0,2021-07-11T18:14:55Z
@메시아께서오십니다,"※ 2021.4.14 선지자님 예언 말씀.
주 여호와께서 약 1시간 30분 전에 저에게 말씀하셨습니다.
여호와 엘로힘, 여호와 사바오스, 여오화 가난, 여호와 이메쿠, 여호와 하멜렉, 여호와 호셰아, 여호와 하쇼펫, 여호와 고엘, 여호와 아도나이께서 매우 급한 말씀을 전하셨습니다.
곧, 지구에 가장 끔찍하고 가장 역사적이며 가장 공포스러운 심판이 임할 것입니다.
오늘, 동아프리카 시간으로 2021년 4월 14일 새벽 0시 55분 하나님의예언을 선포합니다.
가장 공포스러운 주님의 심판이 이땅에 회개치 않는 사람들에게 임할 것을 경고합니다.
지금은 코로나 바이러스가 창궐하고 있지만 인간들은 회개하지 않고 있습니다.
그들은 두 선지자의 외침에 반응하지 않았습니다.
꿈에서 주님께서 저에게 일어나서 지구를 공포스러운 심판으로 치라고 명령하셨습니다.
두 선지자는 하나님의 명령에 따라 예언의 왼손과 예언의 왼손가락을 들고 지구를 하나님의 심판으로 쳤습니다.
그 때 하늘에 청황색 말이 나타났고 그는 하늘을 가로질러, 구름 사이로 달렸습니다.
제 앞에서 청황색 말은 하늘을 가로질러 구름을 지나 달렸습니다.
말굽이 구름에 가려 보이지 않았고 몸통과 머리가 보였습니다.
저는 이 후 끔찍한 심판이 지구에 임하는 것을 보았습니다.
셀 수 없이 많은 모기가 저를 물었습니다.
그 때 지구에 지금까지 보지 못한 끔찍한 지진이 일어났고 사람들이 혼비백산한 가운데 이리저리 도망쳤으며 건물들이 무너져 내렸습니다.
마치 지진이 하늘로부터 내려친 것 같았습니다.
전능하신 하나님께서 저에게 지구를 하나님의 심판으로 치라고 명령하셨습니다.
심판이 임한 것은 인간이 회개치 않았기 때문입니다.
심판이 열방에 닥칠 것입니다. 
열방은 회개하고 예수님께 돌아와야 합니다.
예수님을 영접하고 복음을 받아들이며 거듭나고 거룩을 회복해야 합니다. 메시아께서 오십니다.
하나님께서 열방이 하나님께 주목하기를 기대하십니다.
메시아께서 오시기 때문입니다.
역사적인 지진으로 사람들이 이리 저리 정신없이 도망치는 것을 봅니다. 건물들도 무너집니다.
현대교회에게 회개하고 거룩을 회복하라고 명하고 계십니다.
회개하고 거룩함을 회복하십시오.
번영복음, 돈 사랑, 음란과 부도덕에서 떠나고 메시아의 영화로운 오심을 준비하라고 명령하십니다.
우상숭배와 부도덕, 음란, 동성애, 레즈비어니즘에서 떠나고 세상에 그리스도의 빛을 발해야 합니다.
배교에서 떠나야 합니다.
미국, 아프리카, 유럽, 아시아, 북중남미, 호주, 뉴질랜드 등 모든 대륙의 교회는 회개하고 죄에서 돌이키십시오.
음란과 배교, 부도덕에서 떠나십시오.
메시아께서 오십니다.
그리스도 나사렛 예수님께서 오십니다.

회개하십시오. 지금은 야훼께서 교회에게 직접 말씀하고 계시는 때입니다.
회개하고 죄에서 돌이키십시오.
의와 거룩함을 회복하십시오.

이 예언이 성취될 때 사람들은 하나님께서 말했다는 것을 알게 될 것입니다

하나님께서 이 세대에게 경고하셨습니다.
죄와 돈사랑에서 떠나십시오.
빛의 복음을 받아들이십시오.

시간이 끝났습니다.
지구에 공포의 심판이 옵니다.
심판이 임하고 있지만 인간들은 회개하지 않고 있습니다.

회개하십시오
회개하십시오!!
회개하십시오!

예수 그리스도을 영접하시고 모든 죄에서 떠나며 거듭나고 의와 거룩을 회복하십시오.

메시아께서 오십니다.
-----------------------------------------------
여기까지 전하셨습니다.

환난과 대환난이 코 앞에 있습니다. 
모두 회개하십시오.
그리고 그리스도의 보혈로 준비하십시오.
교만을 버리십시오.
자신을 부인하고 오직 살아계신 하나님의 독생자 예수 그리스도에게 내 삶을 통치하게 100% 복종하십시오.
여러분의 마음안을 회개로써 예수구세주를 구원자로 영접하여 모셔드리고 하나님영께  회개로써 매일매일 여러분 마음을 굴복시키고 여러분이 왕이되려는 마음을 버리고 하나님영께서 왕과 임금이 되시도록 항상 해드리시고 성경의 말씀대로 십자가를 짊어지고 죄의 욕망들을 쳐내고 회개와 거룩함으로 행하도록 최선을 다하셔야합니다.

메시아께서 곧 오십니다.
언제든지 오실 수 있는 긴박한 역사적인 순간입니다.
https://youtu.be/Sc6VFNGFh0k


유투브에서 (회개와   거룩함   사역회), 또는 ( 영어글씨로   '아더박채널'   ) 유투브에 검색해서.  '구독' 단추눌르시고 알람 해놓고 실시간으로 보세요.

※참고:  여러분에 영혼을 살리기위해서 
(회개와   거룩함  사역회)링크를 알리고 있으나 유투브에서 영어글씨로 '아더박채널' 검색도 못하도록 유투브에서 봉쇄차단하고 있으니 많이 힘듭니다. 여러분께서 
유투브에서 (회개와   거룩함   사역회), 또는 ( 영어로  '아더박채널'  ) 유투브에 검색해서.
'구독' 단추을 눌러서 실시간 영상을 들으시고 ...회개를 반드시하시고 거룩하게 살으십시요. 메시야께서 곧 오십니다.  많은사람들에게 알리시고 회개하고 죄를멀리하고 거룩히살고  자기의 몸안에 '영혼'을 영원한나라 천국에서 살도록 준비하십시요.  이제 시간이 없습니다. 






(회개와    거룩함    사역회 )유투브에서 검색해서 보세요..!
https://youtu.be/T2laa9tW3FA










회개와    거룩함   사역회) 유투브 검색1
https://youtu.be/zc9mLIyEH-c









회개와    거룩함   사역회) 유투브 검색2.
https://youtu.be/s7B8aIoTVGE








회개와    거룩함   사역회) 유투브 검색3.
https://youtu.be/4a9cx4pMVKU

.
.
.
.
.
.

더 늦기전에 회개로써 거룩한곳 회개와거룩함사역회로 들어오십시요. 곧 7년대환란으로 들어갑니다.잔인한 적그리스도 통치자가 나타나서 세상사람들을 감시통제할것입니다. 죄를짓고 거룩하게 살지못한 교회들이 돌이키고 회개하며 지금도 회개와거룩함사역회로 많은교회들이 크로스오버 하고 합류하고있습니다.
여러분도 늦기전에 휴거가 곧 닥치기전에 합류하십시요. 
휴거 이후에는 이세상은 3년동안 비 한방울 내리지않게되고 물을 마시기 힘든세상이 됩니다. 전세계는 핵전쟁과 나라와 나라들이 서로 전쟁하고 싸우며 , 벼룩, 이, 말라리아 , 뇌염 모기,메뚜기들이 창궐합니다.나무들도 물이없어서 메마른가지만 남게되고 황량한 사막처럼 됩니다. 전세계는 대지진이 일어나며  세계경제는 주식시장은 붕괴합니다. 대기근과 배고픔으로 기근이 생기며.. 코로나보다 더쎈 전염병이 옵니다. 먼지로 전염되는  에볼라바이러스가 창궐합니다. 에볼라바이러스에 감염된사람들은 살들이 침상에 쩍달라붙고 종기와살쩜들이 이불에 침대에 늘어붙고 고통이 심합니다. 바이러스가 먼지로 날라오기때문에 창문을 닫고 살아가야하며, 배고픔과 비참함이 넘쳐나게 됩니다. 지금 회개하고 크로스오버하여서 
회개와 거룩함 사역회 한국제단으로 합류하시고 휴거를 준비하시고 곧 지구를 탈출준비 하시는 현명한 사람들이 되십시요.
 
오직 여러분에게 하나님께서 원하시는것은 회개하고 십자가의삶을 살고 죄를 버리고 날마다 예수님처럼 거룩하게 살아가고 깨끗한양심으로 예수님십자가 보혈로 거듭나서 개과천선 )하고 선한마음이 되어서 휴거를 깨끗하게 죄짓지말고 준비하라는것뿐입니다.............!

(밑에는 회개와  거룩함  사역회 한국제단 이메일 주소입니다. 천국을 거룩한마음으로 같이 준비하시고 싶으신분들은.. '이름과 핸드폰번호' 적어서 이메일보내주세요.

parkhsa@gmail.com,




(회개와   거룩함   사역회)유투브 검색.
https://youtu.be/y_j5cJdHnw0

.
.
.
.
.
.
.
(회개와   거룩함   사역회)유투브 검색.
https://youtu.be/h_CkWKt-Zqk
.
.
.
.
.
.
.
.
하나님께서 보내신 최고의 강력한 두증인, 두선지자께서  20년7월26일, 이스라엘에 심각한 전쟁이터질것을 예언하셨고 , 핵전쟁까지 머지않아 터질것을 예언했습니다. 
곧, 메시야께서 오십니다. 회개하고 거룩하게 살으시고 휴거를 준비하십시요. 

https://youtu.be/xs-o3012B0s
.
.
.
.
.
.


하나님의 최고에 선지자님에게 보여주신 이스라엘 전쟁  예언이 그대로 성취되었고 이루어지다. 곧 메시야께서 오십니다. 회개하고 거룩하게 살으십시요. 
https://youtu.be/jG8Feqn6Z0E

.
.
.",1,2021-07-11T18:11:13Z
@메시아께서오십니다,"※회개의합당한열매를 맺으십시요. 주님께서 오시고 계십니다. 예수님을 구세주로 영접하고  성령으로써 거듭나서 죄의 악한기질과 죄의성질들을 버리고 '개과천선' 하고 살아가십시요. 곧 메시야께서 오십니다.
여러분에  영혼을 영원한생명을 얻도록 준비하십시다.  이세상은 지구는 멸망의 때가 다 되어가고 있습니다.  음란, 부도덕, 불경건함, 동성애, 레즈비언니즘, 낙태죄, ...등등 수없이 많은 죄들이 세상에 가득합니다.  코로나는 지구의 시간이 이제 다 됬고 멸망의때가 다다랏으니 모든사람은 회개하고 거룩하게 살고 예수님을 구세주로믿고 , 십자가를 짊어지고 죄를 멀리하고 천국을 준비하라는 하나님의명령  싸인입니다.

※ 맨밑으로 내려 보시면  '아더박채널'    있습니다.

유투브에서 검색 (회개와   거룩함   사역회),  또는    영어로   '아더박채널'
 링크를 실시간으로 올라오는 영상을 여러분에게 알려서 천국을 준비하도록 하였으나 유투브에서 영어로 '아더박채널'  영어 글씨도 검색되지 못하게 '원천봉쇄 차단'하고 있으니 여러분께서 여러분의 영혼을 죄로부터 지키고  천국을 들어갈준비를 직접 노력하시길 기도합니다. (회개와    거룩함    사역회)로 이메일 주소로 (이름과 연락처 보내주시면 됩니다), 메시야께서 곧 오십니다.모두 회개하시고 거룩함으로 합류하시고 들어오셔서 천국을같이 들어가도록 준비합시다. 이제 지구에 끝날의 시간이 다 됬기때문입니다.

이멜주소:
parkhsa@gmail.com,




(월,목,토   새벽2시에  선지자님 말씀이 있으니 꼭 들으시고 천국을 준비하십시요.)...........! 
유투브 검색 .. 영어로 ' 아더박채널 '검색    '구독 '  눌르고 알람 실시간   들으세요. 



.
.
.
.
YouTube에서 '치유집회 - 하나님의 사자, 기적을 행하는 권능에 선지자, 
https://youtu.be/rBtBkeYWZcU


하나님의권능에 사자, 두증인, 두선지자님에 말씀을 항상 귀담아 듣고 회개하고 거룩하게 살아가는자는 천국을 들어갑니다. 그러나, 듣지않고, 농담으로 여기거나 무시하는자는 하나님에  심판이 기다립니다.

YouTube에서 '회개와   거룩함   사역회 
https://youtu.be/y_j5cJdHnw0




Global Friday Revival Service, October 30, 2020 
https://youtu.be/_g2sahBPjCE






스펠링을 모두 붙여서 유투브 검색해야 나옵니다.(   아   더   박   채    널   )
유투브에서 모두 링크를 막았네요...여러분이 검색하셔서 찾으세요.  여러분의 영혼에 목숨이 걸린 중대한 일입니다. 

스펠링을 단어를 모두 붙여서 유투브에 검색  하시면 됩니다. ( A R T H U R  P A R K C H A N N E L )









YouTube에서 'Days of Elijah : Paul Wilbur, 지금은  ""두증인 ""  모세와 엘리야께서 마지막시대를 회개하고 거룩하게 살고 휴거를 준비하라. 하나님의  권능으로 메시야께서 오심을 증거하시는 때입니다...!
https://youtu.be/rJwLHkZxUps


예수님께서 곧, 오십니다. 누구든지 (진심으로 참회개하고 날마다 예수님에 보혈의권능에 죄사해주시는 능력를 의지하고 십자가를짊어지고 예수님을 따르며 인격과 성품이 거룩하게 변화되어 거룩한행실이 나타나지않으면 지옥갑니다. 회개하고 거룩하게 ""개과천선""하여져서 거듭나서 살아가십시요. 예수님처럼 거룩한성품으로 변화시키지않으면 입으로만 주둥이로만 믿는것이고  지옥갑니다.  참회개로써 거듭나서 선한양심으로 돌이키십시요.그렇지않고 하나님영께로 순종하지않는다면  지옥갑니다.

https://youtu.be/Iy_JCmarSh8


사람이 사탄마귀루시퍼(뱀)의   꼬임의 말에 순종하여 ""선악과""를 훔쳐먹고 하나님께서 먹지말라는 경고를 불순종""함으로  지옥으로 들어갈수밖에 없는 운명이었지만, 긍휼과자비가 많은신 하나님께서 하나님의 하나밖에없는 독생자를 모든사람들을 대신해서 십자가에 죽게하시고 구원하여 놓으셨습니다. 이제 누구든지 참회개하고 거룩하게 살고 하나님께 순종하는자는 영원한천국을 들어갈수있게 되었습니다. 

https://youtu.be/o81xmYxNtT4


에덴동산에서 첫사람 ""아담과 하와""때에 사탄마귀의 꼬임으로 ""선악과일""을 하나님께서 사람에게 말씀했던 선악과를 먹으면 죽으니까 절대로 먹지말라. 라고 사람에게 하나님께서 명령하신 말씀을 사람은 어기게되고 하나님의것을 훔쳐서 먹게되어 모든사람은 죽어서 반드시 심판을 받고 천국과 지옥을 들어가는 운명에 놓여있습니다.  죽음으로 끝나는것이 아니고, 이세상에서 하나님영께 진심으로 회개하고 어린양의보혈에 피의 거룩한옷을 입고 내이웃을 사랑하고 회개에합당한삶을 거룩하게 살고 믿음을 지키기위해서 예수님처럼 십자가를 짊어지고 죄의성질을 버리고 살아왔는지를 심판날에 심판을 하시는것입니다.  

한번 죽는 것은 사람에게 정해진 것이요 그 후에는 심판이 있으리니 (히브리서 9:27~ )


. “진실로 너희에게 이르노니 네가 호리라도 남김이 없이 다 갚기 전에는 결단코 거기에서 나오지 못하리라”(마태복음 5:26~ ) 


영접하는 자 곧 그 이름을 믿는 자들에게는 하나님의 자녀가 되는 권세를 주셨으니 (요한복음 1:12~)


사람은 죄의 피가 육신에 성격에 혼속에 죄의피가 들어가있기 때문에 ..원래부터 부모의말씀을 듣기싫어하고 하나님께 순종하기 싫어하고 죄가 있어도 없는척 숨기고 감추려는 저질적인 성격과 회개를 하기를 싫어하고 오히려 회개를 하라고 외치는 사람들을 싫어하고 하나님을 싫어하는 본성적인 저질의 성격이 사람들 육신과 혼속에 아담과하와가 선악과를 몰래먹었을때부터 죄의 저질적습성이 유전되어져서 들어있습니다. 그러나, 반드시 하나님은 모든 사람은 죄를 하나님영께 회개기도로써 무릎끓고 회개 자복하고 선한양심으로 변해서 거룩하게 죄짓지말고 살것을 명령했습니다.

""현대교회들처럼  입으로만 예수믿었으니 천국가겠지 , 그까짓꺼      작은 죄쯤 조금지어도 회개없어도 예수께서 다 용서했다는데 그까짓꺼 작은죄쯤이야....작은죄쯤은  짓고 살아도 죄의성격과 죄의성질을 죽이고 살지않아도 천국 들어가겠지.........!, ...이러한 스스로 천국갈것처럼 스스로를 위로하고 자만하고 자위하며 살아가며 안일한 자세에 있는 현대적 변질된 헛된믿음의 회개치않는 자기만족 현대교회들은 대부분 지옥을 향해 달려왔습니다 ."" 예수만 입으로 믿는다고 말하면 어떻게 맘대로 꼴리는데로 살아가도 천국갈것이란 생각은 지옥행입니다. 
지금이라도 빨리 현대교회는 변질된 믿음을 철저히 하나님께 회개하고 통회하고 자복 반성하고 지금이라도 죄의성질과 죄의성격을 억눌러서 회개치않으려는 저질적인 자존심을 단번에 굴복시키고 하나님영께 엎드리고 죄를 버리고 예수님만을 나의 마음안에  나의양심과 혼속에 참주인과 왕이되시게 매일매일 회개기도로써 예수님을 구세주로 임금과 왕으로 주인으로써 인격적으로 영접 하여 맞아들이시고 인간목사또는 인간교황을 인간을 우상화하는짓들을 우상숭배하는 짓들은 모두 버리고 , 오직 하나님 영님께 엎드리고 굴복 복종하여 각자각자 마음양심속안에서 하나님영을 버리지말고 항상 양심과 마음안에 넣고 영접하여 살아가십시요. 성경말씀대로 죄를 예수님의 힘과 성령의힘으로써 죄의성격과 죄의성질을 눌르고 저질적인 고집이쎈 잘못된 저질적인 성격 자존심, 자아를 성령으로써 십자가에 저질적인 모든 더러운 기질들을 못박아서 자기의 마음을 통제하고 지배하여 다스리시고 '개과천선'하여져서 내이웃을 사랑하고 하나님만을 목숨을 다해 섬기고 살아가야지만 천국 들어갑니다. 하나님만을 경외하고 두려워하고 공경하고 섬기며 높여드리십시요. 그래야지 천국들어갑니다...........!",1,2021-07-11T18:10:51Z
